Number;Type;X;Y;Z
1;1;5.882420;63.056078;-12.430967
1;1;-101.420984;63.056078;-2.909834
1;1;-122.728857;63.056078;102.686791
1;1;-27.513928;63.056078;153.073196
1;1;47.811694;63.056078;76.062008
1;1;-4.669173;63.056078;-18.014722
1;1;-109.768471;63.056078;5.624445
1;1;-116.912997;63.056078;113.112250
1;1;-15.866962;63.056078;150.453535
1;1;48.603441;63.056078;64.150350
1;1;-15.866962;63.056078;-22.152834
1;1;-116.912997;63.056078;15.188450
1;1;-109.768471;63.056078;122.676256
1;1;-4.669173;63.056078;146.315423
1;1;47.811694;63.056078;52.238693
1;1;-27.513928;63.056078;-24.772496
1;1;-122.728857;63.056078;25.613910
1;1;-101.420984;63.056078;131.210535
1;1;5.882420;63.056078;140.731667
1;1;45.450384;63.056078;40.536613
1;1;-39.405151;63.056078;-25.827615
1;1;-127.113727;63.056078;36.717394
1;1;-92.017406;63.056078;138.564931
1;1;15.602169;63.056078;133.800512
1;1;41.561055;63.056078;29.250003
1;1;-51.331411;63.056078;-25.299629
1;1;-129.990457;63.056078;48.303544
1;1;-81.723184;63.056078;144.610050
1;1;24.319062;63.056078;125.643905
1;1;36.212140;63.056078;18.577443
1;1;-63.082873;63.056078;-23.197825
1;1;-131.308432;63.056078;60.168509
1;1;-70.719441;63.056078;149.239530
1;1;31.879728;63.056078;116.405357
1;1;29.497747;63.056078;8.706709
1;1;-74.452779;63.056078;-19.559185
1;1;-131.044464;63.056078;72.103532
1;1;-59.199781;63.056078;152.371920
1;1;38.151145;63.056078;106.247415
1;1;21.536014;63.056078;-0.188528
1;1;-85.241080;63.056078;-14.447728
1;1;-129.203197;63.056078;83.898624
1;1;-47.366883;63.056078;153.952105
1;1;43.022969;63.056078;95.348801
1;1;12.467021;63.056078;-7.951763
1;1;-95.257965;63.056078;-7.953387
1;1;-125.817027;63.056078;95.346256
1;1;-35.428942;63.056078;153.952285
1;1;46.409484;63.056078;83.901270
1;1;2.450332;63.056078;-14.446406
1;1;-104.327192;63.056078;-0.190425
1;1;-120.945531;63.056078;106.245017
1;1;-23.595997;63.056078;152.372456
1;1;48.251106;63.056078;72.106234
1;1;-8.337816;63.056078;-19.558189
1;1;-112.289194;63.056078;8.704572
1;1;-114.674421;63.056078;116.403148
1;1;-12.076241;63.056078;149.240414
1;1;48.515434;63.056078;60.171220
1;1;-19.707611;63.056078;-23.197171
1;1;-119.003884;63.056078;18.575103
1;1;-107.114033;63.056078;125.641924
1;1;-1.072359;63.056078;144.611266
1;1;47.197817;63.056078;48.306215
1;1;-31.459011;63.056078;-25.299329
1;1;-124.353121;63.056078;29.247502
1;1;-98.397387;63.056078;133.798793
1;1;9.222045;63.056078;138.566457
1;1;44.321436;63.056078;36.719978
1;1;-43.385255;63.056078;-25.827675
1;1;-128.242790;63.056078;40.533996
1;1;-88.677846;63.056078;140.730242
1;1;18.625845;63.056078;131.212344
1;1;5.882420;66.969542;-12.430967
1;1;-101.420984;66.969542;-2.909834
1;1;-122.728857;66.969542;102.686791
1;1;-27.513928;66.969542;153.073196
1;1;47.811694;66.969542;76.062008
1;1;-4.669173;66.969542;-18.014722
1;1;-109.768471;66.969542;5.624445
1;1;-116.912997;66.969542;113.112250
1;1;-15.866962;66.969542;150.453535
1;1;48.603441;66.969542;64.150350
1;1;-15.866962;66.969542;-22.152834
1;1;-116.912997;66.969542;15.188450
1;1;-109.768471;66.969542;122.676256
1;1;-4.669173;66.969542;146.315423
1;1;47.811694;66.969542;52.238693
1;1;-27.513928;66.969542;-24.772496
1;1;-122.728857;66.969542;25.613910
1;1;-101.420984;66.969542;131.210535
1;1;5.882420;66.969542;140.731667
1;1;45.450384;66.969542;40.536613
1;1;-39.405151;66.969542;-25.827615
1;1;-127.113727;66.969542;36.717394
1;1;-92.017406;66.969542;138.564931
1;1;15.602169;66.969542;133.800512
1;1;41.561055;66.969542;29.250003
1;1;-51.331411;66.969542;-25.299629
1;1;-129.990457;66.969542;48.303544
1;1;-81.723184;66.969542;144.610050
1;1;24.319062;66.969542;125.643905
1;1;36.212140;66.969542;18.577443
1;1;-63.082873;66.969542;-23.197825
1;1;-131.308432;66.969542;60.168509
1;1;-70.719441;66.969542;149.239530
1;1;31.879728;66.969542;116.405357
1;1;29.497747;66.969542;8.706709
1;1;-74.452779;66.969542;-19.559185
1;1;-131.044464;66.969542;72.103532
1;1;-59.199781;66.969542;152.371920
1;1;38.151145;66.969542;106.247415
1;1;21.536014;66.969542;-0.188528
1;1;-85.241080;66.969542;-14.447728
1;1;-129.203197;66.969542;83.898624
1;1;-47.366883;66.969542;153.952105
1;1;43.022969;66.969542;95.348801
1;1;12.467021;66.969542;-7.951763
1;1;-95.257965;66.969542;-7.953387
1;1;-125.817027;66.969542;95.346256
1;1;-35.428942;66.969542;153.952285
1;1;46.409484;66.969542;83.901270
1;1;2.450332;66.969542;-14.446406
1;1;-104.327192;66.969542;-0.190425
1;1;-120.945531;66.969542;106.245017
1;1;-23.595997;66.969542;152.372456
1;1;48.251106;66.969542;72.106234
1;1;-8.337816;66.969542;-19.558189
1;1;-112.289194;66.969542;8.704572
1;1;-114.674421;66.969542;116.403148
1;1;-12.076241;66.969542;149.240414
1;1;48.515434;66.969542;60.171220
1;1;-19.707611;66.969542;-23.197171
1;1;-119.003884;66.969542;18.575103
1;1;-107.114033;66.969542;125.641924
1;1;-1.072359;66.969542;144.611266
1;1;47.197817;66.969542;48.306215
1;1;-31.459011;66.969542;-25.299329
1;1;-124.353121;66.969542;29.247502
1;1;-98.397387;66.969542;133.798793
1;1;9.222045;66.969542;138.566457
1;1;44.321436;66.969542;36.719978
1;1;-43.385255;66.969542;-25.827675
1;1;-128.242790;66.969542;40.533996
1;1;-88.677846;66.969542;140.730242
1;1;18.625845;66.969542;131.212344
1;1;5.882420;70.757651;-12.430967
1;1;-101.420984;70.757651;-2.909834
1;1;-122.728857;70.757651;102.686791
1;1;-27.513928;70.757651;153.073196
1;1;47.811694;70.757651;76.062008
1;1;-4.669173;70.757651;-18.014722
1;1;-109.768471;70.757651;5.624445
1;1;-116.912997;70.757651;113.112250
1;1;-15.866962;70.757651;150.453535
1;1;48.603441;70.757651;64.150350
1;1;-15.866962;70.757651;-22.152834
1;1;-116.912997;70.757651;15.188450
1;1;-109.768471;70.757651;122.676256
1;1;-4.669173;70.757651;146.315423
1;1;47.811694;70.757651;52.238693
1;1;-27.513928;70.757651;-24.772496
1;1;-122.728857;70.757651;25.613910
1;1;-101.420984;70.757651;131.210535
1;1;5.882420;70.757651;140.731667
1;1;45.450384;70.757651;40.536613
1;1;-39.405151;70.757651;-25.827615
1;1;-127.113727;70.757651;36.717394
1;1;-92.017406;70.757651;138.564931
1;1;15.602169;70.757651;133.800512
1;1;41.561055;70.757651;29.250003
1;1;-51.331411;70.757651;-25.299629
1;1;-129.990457;70.757651;48.303544
1;1;-81.723184;70.757651;144.610050
1;1;24.319062;70.757651;125.643905
1;1;36.212140;70.757651;18.577443
1;1;-63.082873;70.757651;-23.197825
1;1;-131.308432;70.757651;60.168509
1;1;-70.719441;70.757651;149.239530
1;1;31.879728;70.757651;116.405357
1;1;29.497747;70.757651;8.706709
1;1;-74.452779;70.757651;-19.559185
1;1;-131.044464;70.757651;72.103532
1;1;-59.199781;70.757651;152.371920
