Type;ID;X;Y;Z
2;1;65.6542;0;0
2;1;-27.3218;0;59.6992
2;1;-42.9145;0;-49.6873
2;1;63.0392;0;-18.3448
2;1;-9.55269;0;64.9556
2;1;-55.0886;0;-35.7173
2;1;55.4026;0;-35.2283
2;1;8.97738;0;65.0376
2;1;-62.8744;0;-18.9021
2;1;43.3526;0;-49.3055
2;1;26.7923;0;59.9387
2;1;-65.6517;0;-0.581126
2;1;27.8491;0;-59.4551
2;1;42.473;0;50.0652
2;1;-63.1991;0;17.7861
2;1;10.1273;0;-64.8685
2;1;54.7703;0;36.2035
2;1;-55.7122;0;34.7365
2;1;-8.40136;0;-65.1145
2;1;62.7046;0;19.4579
2;1;-43.7873;0;48.9198
2;1;-26.2607;0;-60.1735
2;1;65.6439;0;1.16221
2;1;-28.3743;0;59.2062
2;1;-42.0282;0;-50.4392
2;1;63.3541;0;-17.226
2;1;-10.701;0;64.7763
2;1;-54.4477;0;-36.6869
2;1;56.0175;0;-34.242
2;1;7.82468;0;65.1863
2;1;-62.5299;0;-20.0121
2;1;44.2186;0;-48.5303
2;1;25.7271;0;60.4036
2;1;-65.6311;0;-1.7432
2;1;28.8973;0;-58.9528
2;1;41.5801;0;50.8092
2;1;-63.5041;0;16.6646
2;1;11.274;0;-64.679
2;1;54.1208;0;37.1674
2;1;-56.3184;0;33.7449
2;1;-7.24739;0;-65.253
2;1;62.3504;0;20.5648
2;1;-44.6464;0;48.137
2;1;-25.1914;0;-60.629
2;1;65.6131;0;2.32405
2;1;-29.4179;0;58.6947
2;1;-41.1287;0;-51.1752
2;1;63.6491;0;-16.1018
2;1;-11.846;0;64.5767
2;1;-53.7897;0;-37.6449
2;1;56.6149;0;-33.245
2;1;6.66953;0;65.3146
2;1;-62.1659;0;-21.1159
2;1;45.0707;0;-47.74
2;1;24.6538;0;60.8496
2;1;-65.5899;0;-2.90472
2;1;29.9363;0;-58.432
2;1;40.6741;0;51.5373
2;1;-63.7891;0;15.5378
2;1;12.4171;0;-64.4693
2;1;53.4544;0;38.1196
2;1;-56.9069;0;32.7426
2;1;-6.09115;0;-65.3711
2;1;61.9766;0;21.6653
2;1;-45.4915;0;47.3392
2;1;-24.1142;0;-61.0654
2;1;65.5617;0;3.48516
2;1;-30.4523;0;58.1647
2;1;-40.2164;0;-51.8953
2;1;63.9242;0;-14.9726
2;1;-12.9873;0;64.3569
2;1;-53.1149;0;-38.5912
2;1;57.1945;0;-32.2376
2;1;5.51229;0;65.4224
2;1;-61.7824;0;-22.213
2;1;45.9088;0;-46.9347
2;1;23.5728;0;61.2764
2;1;-65.5282;0;-4.06533
2;1;30.966;0;-57.8929
2;1;39.7555;0;52.2492
2;1;-64.0542;0;14.4062
2;1;13.5564;0;-64.2394
2;1;52.7713;0;39.0599
2;1;-57.4776;0;31.7301
2;1;-4.933;0;-65.4686
2;1;61.5833;0;22.759
2;1;-46.3224;0;46.5265
2;1;-23.0295;0;-61.4827
2;1;65.4897;0;4.64518
2;1;-31.4772;0;57.6165
2;1;-39.2914;0;-52.5991
2;1;64.1792;0;-13.8387
2;1;-14.1245;0;64.1169
2;1;-52.4235;0;-39.5254
2;1;57.7562;0;-31.2201
2;1;4.35333;0;65.5097
2;1;-61.3795;0;-23.3032
2;1;46.7324;0;-46.1146
2;1;22.4844;0;61.6841
2;1;-65.446;0;-5.22467
2;1;31.9859;0;-57.3357
2;1;38.8243;0;52.9448
2;1;-64.2992;0;13.2701
2;1;14.6915;0;-63.9894
2;1;52.0716;0;39.9879
2;1;-58.0303;0;30.7077
2;1;-3.77331;0;-65.5457
2;1;61.1708;0;23.8456
2;1;-47.1388;0;45.6992
2;1;-21.9375;0;-61.8807
2;1;65.3972;0;5.80375
2;1;-32.4922;0;57.0503
2;1;-38.3542;0;-53.2864
2;1;64.4141;0;-12.7004
2;1;-15.2573;0;63.8568
2;1;-51.7156;0;-40.4472
2;1;58.2998;0;-30.1929
2;1;3.193;0;65.5765
2;1;-60.9573;0;-24.3861
2;1;47.5414;0;-45.2802
2;1;21.3889;0;62.0725
2;1;-65.3433;0;-6.38237
2;1;32.9959;0;-56.7605
2;1;37.881;0;53.6237
2;1;-64.524;0;12.1298
2;1;15.8219;0;-63.7193
2;1;51.3555;0;40.9034
2;1;-58.5648;0;29.6756
2;1;-2.61243;0;-65.6022
2;1;60.7391;0;24.9247
2;1;-47.9403;0;44.8576
2;1;-20.8387;0;-62.2594
2;1;65.2842;0;6.9605
2;1;-33.497;0;56.4662
2;1;-37.4049;0;-53.9569
2;1;64.6288;0;-11.5582
2;1;-16.3853;0;63.5767
2;1;-50.9915;0;-41.3563
2;1;58.8252;0;-29.1561
2;1;2.03166;0;65.6228
2;1;-60.5161;0;-25.4613
2;1;48.3355;0;-44.4315
2;1;20.2868;0;62.4414
2;1;-65.2201;0;-7.53807
2;1;33.9955;0;-56.1675
2;1;36.9258;0;54.2859
2;1;-64.7286;0;10.9857
2;1;16.9474;0;-63.4292
2;1;50.6234;0;41.8061
2;1;-59.0809;0;28.6343
2;1;-1.45074;0;-65.6382
2;1;60.2884;0;25.996
2;1;-48.7269;0;44.0019
2;1;-19.7333;0;-62.6185
2;1;65.1508;0;8.11506
2;1;-34.4913;0;55.8644
2;1;-36.4439;0;-54.6106
2;1;64.8233;0;-10.4123
2;1;-17.5081;0;63.2767
2;1;-50.2514;0;-42.2525
2;1;59.3321;0;-28.1102
2;1;0.869696;0;65.6485
2;1;-60.0559;0;-26.5286
2;1;49.1145;0;-43.5689
2;1;19.1783;0;62.7907
2;1;-65.0764;0;-8.69141
2;1;34.9844;0;-55.5569
2;1;35.9591;0;54.9311
2;1;-64.9129;0;9.83812
2;1;18.0675;0;-63.1193
2;1;49.8754;0;42.6957
2;1;-59.5786;0;27.5839
2;1;-0.288587;0;-65.6536
2;1;59.8187;0;27.0591
2;1;-49.4982;0;43.1325
2;1;-18.6217;0;-62.958
2;1;64.9969;0;9.26708
2;1;-35.4748;0;55.2451
2;1;-35.4715;0;-55.2472
2;1;64.9975;0;-9.26317
2;1;-18.6255;0;62.9569
2;1;65.6197;2.12794;0
2;1;35.4545;2.12794;55.2171
2;1;-27.3074;2.12794;59.6679
2;1;-64.963;2.12794;9.26026
2;1;-42.8919;2.12794;-49.6612
2;1;18.6138;2.12794;-62.9244
2;1;63.0061;2.12794;-18.3352
2;1;49.4709;2.12794;43.1113
2;1;-9.54767;2.12794;64.9214
2;1;-59.7881;2.12794;27.0431
2;1;-55.0597;2.12794;-35.6985
2;1;0.290413;2.12794;-65.6191
2;1;55.3735;2.12794;-35.2098
2;1;59.5464;2.12794;27.5712
2;1;8.97266;2.12794;65.0034
2;1;-49.8505;2.12794;42.6717
2;1;-62.8414;2.12794;-18.8921
2;1;-18.0561;2.12794;-63.0866
2;1;43.3298;2.12794;-49.2796
2;1;64.8785;2.12794;9.8349
2;1;26.7782;2.12794;59.9072
2;1;-35.9418;2.12794;54.9011
2;1;-65.6172;2.12794;-0.580821
2;1;-34.9644;2.12794;-55.5288
2;1;27.8345;2.12794;-59.4238
2;1;65.0425;2.12794;-8.68489
2;1;42.4507;2.12794;50.0389
2;1;-19.1701;2.12794;62.7571
2;1;-63.1659;2.12794;17.7768
2;1;-49.0873;2.12794;-43.5475
2;1;10.1219;2.12794;-64.8344
2;1;60.0252;2.12794;-26.5128
2;1;54.7415;2.12794;36.1845
2;1;-0.871217;2.12794;65.614
2;1;-55.683;2.12794;34.7183
2;1;-59.3;2.12794;-28.0972
2;1;-8.39694;2.12794;-65.0803
2;1;50.2263;2.12794;-42.2288
2;1;62.6717;2.12794;19.4476
2;1;17.497;2.12794;63.244
2;1;-43.7643;2.12794;48.8941
2;1;-64.7889;2.12794;-10.4088
2;1;-26.2469;2.12794;-60.1419
2;1;36.4264;2.12794;-54.5808
2;1;65.6095;2.12794;1.1616
2;1;34.4715;2.12794;55.8361
2;1;-28.3594;2.12794;59.1751
2;1;-65.1168;2.12794;8.10884
2;1;-42.0061;2.12794;-50.4127
2;1;19.7248;2.12794;-62.585
2;1;63.3208;2.12794;-17.217
2;1;48.7;2.12794;43.9803
2;1;-10.6954;2.12794;64.7422
2;1;-60.2575;2.12794;25.9805
2;1;-54.4191;2.12794;-36.6676
2;1;1.45195;2.12794;-65.6037
2;1;55.9881;2.12794;-34.224
2;1;59.049;2.12794;28.621
2;1;7.82057;2.12794;65.152
2;1;-50.5981;2.12794;41.7826
2;1;-62.4971;2.12794;-20.0016
2;1;-16.9366;2.12794;-63.3964
2;1;44.1954;2.12794;-48.5048
2;1;64.6943;2.12794;10.9818
2;1;25.7136;2.12794;60.3719
2;1;-36.9081;2.12794;54.2563
2;1;-65.5966;2.12794;-1.74228
2;1;-33.9759;2.12794;-56.139
2;1;28.8821;2.12794;-58.9218
2;1;65.186;2.12794;-7.53215
2;1;41.5582;2.12794;50.7825
2;1;-20.278;2.12794;62.408
2;1;-63.4707;2.12794;16.6558
2;1;-48.3088;2.12794;-44.4096
2;1;11.268;2.12794;-64.645
2;1;60.4851;2.12794;-25.4461
2;1;54.0924;2.12794;37.1478
2;1;-2.03257;2.12794;65.5882
2;1;-56.2888;2.12794;33.7271
2;1;-58.7934;2.12794;-29.1426
2;1;-7.24358;2.12794;-65.2187
2;1;50.9659;2.12794;-41.3331
2;1;62.3176;2.12794;20.554
2;1;16.3748;2.12794;63.5438
2;1;-44.623;2.12794;48.1118
2;1;-64.5945;2.12794;-11.554
2;1;-25.1782;2.12794;-60.5971
2;1;37.3869;2.12794;-53.9275
2;1;65.5786;2.12794;2.32283
2;1;33.4777;2.12794;56.4375
2;1;-29.4025;2.12794;58.6638
2;1;-65.2501;2.12794;6.95487
2;1;-41.1071;2.12794;-51.1484
2;1;20.8296;2.12794;-62.226
2;1;63.6157;2.12794;-16.0934
2;1;47.9138;2.12794;44.8355
2;1;-11.8398;2.12794;64.5428
2;1;-60.7079;2.12794;24.9098
2;1;-53.7615;2.12794;-37.6252
2;1;2.61304;2.12794;-65.5677
2;1;56.5851;2.12794;-33.2276
2;1;58.5331;2.12794;29.6618
2;1;6.66603;2.12794;65.2803
2;1;-51.3298;2.12794;40.8803
2;1;-62.1332;2.12794;-21.1048
2;1;-15.8117;2.12794;-63.6863
2;1;45.0471;2.12794;-47.7149
2;1;64.4897;2.12794;12.1253
2;1;24.6408;2.12794;60.8176
2;1;-37.8627;2.12794;53.5944
2;1;-65.5555;2.12794;-2.90319
2;1;-32.9768;2.12794;-56.7316
2;1;29.9206;2.12794;-58.4013
2;1;65.3091;2.12794;-6.37705
2;1;40.6528;2.12794;51.5102
2;1;-21.3796;2.12794;62.0392
2;1;-63.7556;2.12794;15.5297
