Number;Type;X;Y;Z
1;1;22.343724;99.121460;-34.035076
1;1;-75.421601;99.121460;-25.360267
1;1;-94.835440;99.121460;70.849991
1;1;-8.084061;99.121460;116.757606
1;1;60.545951;99.121460;46.591856
1;1;12.730050;99.121460;-39.122498
1;1;-83.027088;99.121460;-17.584590
1;1;-89.536545;99.121460;80.348744
1;1;2.527620;99.121460;114.370803
1;1;61.267320;99.121460;35.739013
1;1;2.527620;99.121460;-42.892778
1;1;-89.536545;99.121460;-8.870719
1;1;-83.027088;99.121460;89.062615
1;1;12.730050;99.121460;110.600523
1;1;60.545951;99.121460;24.886169
1;1;-8.084061;99.121460;-45.279581
1;1;-94.835440;99.121460;0.628034
1;1;-75.421601;99.121460;96.838292
1;1;22.343724;99.121460;105.513102
1;1;58.394535;99.121460;14.224275
1;1;-18.918286;99.121460;-46.240912
1;1;-98.830544;99.121460;10.744542
1;1;-66.853895;99.121460;103.538964
1;1;31.199495;99.121460;99.198048
1;1;54.850925;99.121460;3.940918
1;1;-29.784434;99.121460;-45.759857
1;1;-101.451564;99.121460;21.300812
1;1;-57.474716;99.121460;109.046739
1;1;39.141552;99.121460;91.766473
1;1;49.977468;99.121460;-5.782970
1;1;-40.491322;99.121460;-43.844881
1;1;-102.652386;99.121460;32.111113
1;1;-47.449084;99.121460;113.264710
1;1;46.030160;99.121460;83.349130
1;1;43.859910;99.121460;-14.776305
1;1;-50.850569;99.121460;-40.529675
1;1;-102.411882;99.121460;42.985245
1;1;-36.953393;99.121460;116.118665
1;1;51.744117;99.121460;74.094116
1;1;36.605887;99.121460;-22.880855
1;1;-60.679910;99.121460;-35.872570
1;1;-100.734283;99.121460;53.731884
1;1;-26.172308;99.121460;117.558389
1;1;56.182890;99.121460;64.164268
1;1;28.343026;99.121460;-29.954024
1;1;-69.806405;99.121460;-29.955504
1;1;-97.649106;99.121460;64.161949
1;1;-15.295517;99.121460;117.558553
1;1;59.268382;99.121460;53.734295
1;1;19.216710;99.121460;-35.871366
1;1;-78.069479;99.121460;-22.882583
1;1;-93.210632;99.121460;74.091931
1;1;-4.514389;99.121460;116.119154
1;1;60.946304;99.121460;42.987707
1;1;9.387509;99.121460;-40.528767
1;1;-85.323747;99.121460;-14.778252
1;1;-87.496954;99.121460;83.347117
1;1;5.981388;99.121460;113.265515
1;1;61.187136;99.121460;32.113582
1;1;-0.971639;99.121460;-43.844285
1;1;-91.441575;99.121460;-5.785102
1;1;-80.608600;99.121460;91.764668
1;1;16.007147;99.121460;109.047846
1;1;59.986640;99.121460;21.303245
1;1;-11.678469;99.121460;-45.759584
1;1;-96.315325;99.121460;3.938640
1;1;-72.666767;99.121460;99.196483
1;1;25.386492;99.121460;103.540354
1;1;57.365938;99.121460;10.746896
1;1;-22.544602;99.121460;-46.240966
1;1;-99.859245;99.121460;14.221889
1;1;-63.811186;99.121460;105.511803
1;1;33.954400;99.121460;96.839940
1;1;22.343724;101.662068;-34.035076
1;1;-75.421601;101.662068;-25.360267
1;1;-94.835440;101.662068;70.849991
1;1;-8.084061;101.662068;116.757606
1;1;60.545951;101.662068;46.591856
1;1;12.730050;101.662068;-39.122498
1;1;-83.027088;101.662068;-17.584590
1;1;-89.536545;101.662068;80.348744
1;1;2.527620;101.662068;114.370803
1;1;61.267320;101.662068;35.739013
1;1;2.527620;101.662068;-42.892778
1;1;-89.536545;101.662068;-8.870719
1;1;-83.027088;101.662068;89.062615
1;1;12.730050;101.662068;110.600523
1;1;60.545951;101.662068;24.886169
1;1;-8.084061;101.662068;-45.279581
1;1;-94.835440;101.662068;0.628034
1;1;-75.421601;101.662068;96.838292
1;1;22.343724;101.662068;105.513102
1;1;58.394535;101.662068;14.224275
1;1;-18.918286;101.662068;-46.240912
1;1;-98.830544;101.662068;10.744542
1;1;-66.853895;101.662068;103.538964
1;1;31.199495;101.662068;99.198048
1;1;54.850925;101.662068;3.940918
1;1;-29.784434;101.662068;-45.759857
1;1;-101.451564;101.662068;21.300812
1;1;-57.474716;101.662068;109.046739
1;1;39.141552;101.662068;91.766473
1;1;49.977468;101.662068;-5.782970
1;1;-40.491322;101.662068;-43.844881
1;1;-102.652386;101.662068;32.111113
1;1;-47.449084;101.662068;113.264710
1;1;46.030160;101.662068;83.349130
1;1;43.859910;101.662068;-14.776305
1;1;-50.850569;101.662068;-40.529675
1;1;-102.411882;101.662068;42.985245
1;1;-36.953393;101.662068;116.118665
1;1;51.744117;101.662068;74.094116
1;1;36.605887;101.662068;-22.880855
1;1;-60.679910;101.662068;-35.872570
1;1;-100.734283;101.662068;53.731884
1;1;-26.172308;101.662068;117.558389
1;1;56.182890;101.662068;64.164268
1;1;28.343026;101.662068;-29.954024
1;1;-69.806405;101.662068;-29.955504
1;1;-97.649106;101.662068;64.161949
1;1;-15.295517;101.662068;117.558553
1;1;59.268382;101.662068;53.734295
1;1;19.216710;101.662068;-35.871366
1;1;-78.069479;101.662068;-22.882583
1;1;-93.210632;101.662068;74.091931
1;1;-4.514389;101.662068;116.119154
1;1;60.946304;101.662068;42.987707
1;1;9.387509;101.662068;-40.528767
1;1;-85.323747;101.662068;-14.778252
1;1;-87.496954;101.662068;83.347117
1;1;5.981388;101.662068;113.265515
1;1;61.187136;101.662068;32.113582
1;1;-0.971639;101.662068;-43.844285
1;1;-91.441575;101.662068;-5.785102
1;1;-80.608600;101.662068;91.764668
1;1;16.007147;101.662068;109.047846
1;1;59.986640;101.662068;21.303245
1;1;-11.678469;101.662068;-45.759584
1;1;-96.315325;101.662068;3.938640
1;1;-72.666767;101.662068;99.196483
1;1;25.386492;101.662068;103.540354
1;1;57.365938;101.662068;10.746896
1;1;-22.544602;101.662068;-46.240966
1;1;-99.859245;101.662068;14.221889
1;1;-63.811186;101.662068;105.511803
1;1;33.954400;101.662068;96.839940
1;1;22.343724;105.384577;-34.035076
1;1;-75.421601;105.384577;-25.360267
1;1;-94.835440;105.384577;70.849991
1;1;-8.084061;105.384577;116.757606
1;1;60.545951;105.384577;46.591856
1;1;12.730050;105.384577;-39.122498
1;1;-83.027088;105.384577;-17.584590
1;1;-89.536545;105.384577;80.348744
1;1;2.527620;105.384577;114.370803
1;1;61.267320;105.384577;35.739013
1;1;2.527620;105.384577;-42.892778
1;1;-89.536545;105.384577;-8.870719
1;1;-83.027088;105.384577;89.062615
1;1;12.730050;105.384577;110.600523
1;1;60.545951;105.384577;24.886169
1;1;-8.084061;105.384577;-45.279581
1;1;-94.835440;105.384577;0.628034
1;1;-75.421601;105.384577;96.838292
1;1;22.343724;105.384577;105.513102
1;1;58.394535;105.384577;14.224275
1;1;-18.918286;105.384577;-46.240912
1;1;-98.830544;105.384577;10.744542
1;1;-66.853895;105.384577;103.538964
1;1;31.199495;105.384577;99.198048
1;1;54.850925;105.384577;3.940918
1;1;-29.784434;105.384577;-45.759857
1;1;-101.451564;105.384577;21.300812
1;1;-57.474716;105.384577;109.046739
1;1;39.141552;105.384577;91.766473
1;1;49.977468;105.384577;-5.782970
1;1;-40.491322;105.384577;-43.844881
1;1;-102.652386;105.384577;32.111113
1;1;-47.449084;105.384577;113.264710
1;1;46.030160;105.384577;83.349130
1;1;43.859910;105.384577;-14.776305
1;1;-50.850569;105.384577;-40.529675
1;1;-102.411882;105.384577;42.985245
1;1;-36.953393;105.384577;116.118665
1;1;51.744117;105.384577;74.094116
1;1;36.605887;105.384577;-22.880855
1;1;-60.679910;105.384577;-35.872570
1;1;-100.734283;105.384577;53.731884
1;1;-26.172308;105.384577;117.558389
1;1;56.182890;105.384577;64.164268
1;1;28.343026;105.384577;-29.954024
1;1;-69.806405;105.384577;-29.955504
1;1;-97.649106;105.384577;64.161949
1;1;-15.295517;105.384577;117.558553
1;1;59.268382;105.384577;53.734295
1;1;19.216710;105.384577;-35.871366
1;1;-78.069479;105.384577;-22.882583
1;1;-93.210632;105.384577;74.091931
1;1;-4.514389;105.384577;116.119154
1;1;60.946304;105.384577;42.987707
1;1;9.387509;105.384577;-40.528767
1;1;-85.323747;105.384577;-14.778252
1;1;-87.496954;105.384577;83.347117
1;1;5.981388;105.384577;113.265515
1;1;61.187136;105.384577;32.113582
1;1;-0.971639;105.384577;-43.844285
1;1;-91.441575;105.384577;-5.785102
1;1;-80.608600;105.384577;91.764668
1;1;16.007147;105.384577;109.047846
1;1;59.986640;105.384577;21.303245
1;1;-11.678469;105.384577;-45.759584
1;1;-96.315325;105.384577;3.938640
1;1;-72.666767;105.384577;99.196483
1;1;25.386492;105.384577;103.540354
1;1;57.365938;105.384577;10.746896
1;1;-22.544602;105.384577;-46.240966
1;1;-99.859245;105.384577;14.221889
1;1;-63.811186;105.384577;105.511803
1;1;33.954400;105.384577;96.839940
1;1;22.343724;108.524831;-34.035076
1;1;-75.421601;108.524831;-25.360267
1;1;-94.835440;108.524831;70.849991
1;1;-8.084061;108.524831;116.757606
1;1;60.545951;108.524831;46.591856
1;1;12.730050;108.524831;-39.122498
1;1;-83.027088;108.524831;-17.584590
1;1;-89.536545;108.524831;80.348744
1;1;2.527620;108.524831;114.370803
1;1;61.267320;108.524831;35.739013
1;1;2.527620;108.524831;-42.892778
1;1;-89.536545;108.524831;-8.870719
1;1;-83.027088;108.524831;89.062615
1;1;12.730050;108.524831;110.600523
1;1;60.545951;108.524831;24.886169
1;1;-8.084061;108.524831;-45.279581
1;1;-94.835440;108.524831;0.628034
1;1;-75.421601;108.524831;96.838292
1;1;22.343724;108.524831;105.513102
1;1;58.394535;108.524831;14.224275
1;1;-18.918286;108.524831;-46.240912
1;1;-98.830544;108.524831;10.744542
1;1;-66.853895;108.524831;103.538964
1;1;31.199495;108.524831;99.198048
1;1;54.850925;108.524831;3.940918
1;1;-29.784434;108.524831;-45.759857
1;1;-101.451564;108.524831;21.300812
1;1;-57.474716;108.524831;109.046739
1;1;39.141552;108.524831;91.766473
1;1;49.977468;108.524831;-5.782970
1;1;-40.491322;108.524831;-43.844881
1;1;-102.652386;108.524831;32.111113
1;1;-47.449084;108.524831;113.264710
1;1;46.030160;108.524831;83.349130
1;1;43.859910;108.524831;-14.776305
1;1;-50.850569;108.524831;-40.529675
1;1;-102.411882;108.524831;42.985245
1;1;-36.953393;108.524831;116.118665
1;1;51.744117;108.524831;74.094116
1;1;36.605887;108.524831;-22.880855
1;1;-60.679910;108.524831;-35.872570
1;1;-100.734283;108.524831;53.731884
1;1;-26.172308;108.524831;117.558389
1;1;56.182890;108.524831;64.164268
1;1;28.343026;108.524831;-29.954024
1;1;-69.806405;108.524831;-29.955504
1;1;-97.649106;108.524831;64.161949
1;1;-15.295517;108.524831;117.558553
1;1;59.268382;108.524831;53.734295
1;1;19.216710;108.524831;-35.871366
1;1;-78.069479;108.524831;-22.882583
1;1;-93.210632;108.524831;74.091931
1;1;-4.514389;108.524831;116.119154
1;1;60.946304;108.524831;42.987707
1;1;9.387509;108.524831;-40.528767
1;1;-85.323747;108.524831;-14.778252
1;1;-87.496954;108.524831;83.347117
1;1;5.981388;108.524831;113.265515
1;1;61.187136;108.524831;32.113582
1;1;-0.971639;108.524831;-43.844285
1;1;-91.441575;108.524831;-5.785102
1;1;-80.608600;108.524831;91.764668
