Number;Type;X;Y;Z
1;1;91.032015;39.211134;94.679038
1;1;48.051746;39.211134;37.143582
1;1;-19.312277;39.211134;62.037771
1;1;-14.549260;39.211134;133.696308
1;1;55.516938;39.211134;149.455753
1;1;90.504183;39.211134;86.737933
1;1;40.287102;39.211134;35.397141
1;1;-23.189518;39.211134;68.988078
1;1;-8.984269;39.211134;139.385828
1;1;62.551334;39.211134;145.733250
1;1;88.929976;39.211134;78.936547
1;1;32.359620;39.211134;34.693728
1;1;-26.112764;39.211134;76.390401
1;1;-2.715217;39.211134;144.288759
1;1;69.031167;39.211134;141.112479
1;1;86.337091;39.211134;71.412140
1;1;24.408780;39.211134;35.045719
1;1;-28.030584;39.211134;84.114501
1;1;4.147598;39.211134;148.318838
1;1;74.842428;39.211134;135.674741
1;1;82.771147;39.211134;64.297100
1;1;16.574472;39.211134;36.446921
1;1;-28.909234;39.211134;92.024477
1;1;11.483426;39.211134;151.405158
1;1;79.882873;39.211134;129.515709
1;1;78.294885;39.211134;57.716610
1;1;8.994535;39.211134;38.872681
1;1;-28.733256;39.211134;99.981159
1;1;19.163200;39.211134;153.493418
1;1;84.063817;39.211134;122.743748
1;1;72.987063;39.211134;51.786452
1;1;1.802334;39.211134;42.280319
1;1;-27.505744;39.211134;107.844554
1;1;27.051798;39.211134;154.546875
1;1;87.311700;39.211134;115.478005
1;1;66.941068;39.211134;46.610962
1;1;-4.875590;39.211134;46.609880
1;1;-25.248298;39.211134;115.476309
1;1;35.010426;39.211134;154.546995
1;1;89.569376;39.211134;107.846318
1;1;60.263275;39.211134;42.281200
1;1;-10.921741;39.211134;51.785188
1;1;-22.000634;39.211134;122.742149
1;1;42.899056;39.211134;153.493775
1;1;90.797125;39.211134;99.982961
1;1;53.071177;39.211134;38.873345
1;1;-16.229742;39.211134;57.715186
1;1;-17.819894;39.211134;129.514236
1;1;50.578893;39.211134;151.405747
1;1;90.973343;39.211134;92.026284
1;1;45.491313;39.211134;36.447357
1;1;-20.706202;39.211134;64.295540
1;1;-12.779635;39.211134;135.673420
1;1;57.914815;39.211134;148.319648
1;1;90.094932;39.211134;84.116281
1;1;37.657047;39.211134;35.045918
1;1;-24.272360;39.211134;71.410473
1;1;-6.968537;39.211134;141.111333
1;1;64.777750;39.211134;144.289776
1;1;88.177345;39.211134;76.392123
1;1;29.706217;39.211134;34.693688
1;1;-26.865473;39.211134;78.934802
1;1;-0.488844;39.211134;145.732299
1;1;71.046951;39.211134;139.387034
1;1;85.254321;39.211134;68.989712
1;1;21.778715;39.211134;35.396862
1;1;-28.439915;39.211134;86.736140
1;1;6.545440;39.211134;149.455015
1;1;76.612113;39.211134;133.697682
1;1;81.377290;39.211134;62.039289
1;1;14.014018;39.211134;37.143069
1;1;-28.967985;39.211134;94.677229
1;1;14.010549;39.211134;152.213981
1;1;91.032015;43.081231;94.679038
1;1;48.051746;43.081231;37.143582
1;1;-19.312277;43.081231;62.037771
1;1;-14.549260;43.081231;133.696308
1;1;55.516938;43.081231;149.455753
1;1;90.504183;43.081231;86.737933
1;1;40.287102;43.081231;35.397141
1;1;-23.189518;43.081231;68.988078
1;1;-8.984269;43.081231;139.385828
1;1;62.551334;43.081231;145.733250
1;1;88.929976;43.081231;78.936547
1;1;32.359620;43.081231;34.693728
1;1;-26.112764;43.081231;76.390401
1;1;-2.715217;43.081231;144.288759
1;1;69.031167;43.081231;141.112479
1;1;86.337091;43.081231;71.412140
1;1;24.408780;43.081231;35.045719
1;1;-28.030584;43.081231;84.114501
1;1;4.147598;43.081231;148.318838
1;1;74.842428;43.081231;135.674741
1;1;82.771147;43.081231;64.297100
1;1;16.574472;43.081231;36.446921
1;1;-28.909234;43.081231;92.024477
1;1;11.483426;43.081231;151.405158
1;1;79.882873;43.081231;129.515709
1;1;78.294885;43.081231;57.716610
1;1;8.994535;43.081231;38.872681
1;1;-28.733256;43.081231;99.981159
1;1;19.163200;43.081231;153.493418
1;1;84.063817;43.081231;122.743748
1;1;72.987063;43.081231;51.786452
1;1;1.802334;43.081231;42.280319
1;1;-27.505744;43.081231;107.844554
1;1;27.051798;43.081231;154.546875
1;1;87.311700;43.081231;115.478005
1;1;66.941068;43.081231;46.610962
1;1;-4.875590;43.081231;46.609880
1;1;-25.248298;43.081231;115.476309
1;1;35.010426;43.081231;154.546995
1;1;89.569376;43.081231;107.846318
1;1;60.263275;43.081231;42.281200
1;1;-10.921741;43.081231;51.785188
1;1;-22.000634;43.081231;122.742149
1;1;42.899056;43.081231;153.493775
1;1;90.797125;43.081231;99.982961
1;1;53.071177;43.081231;38.873345
1;1;-16.229742;43.081231;57.715186
1;1;-17.819894;43.081231;129.514236
1;1;50.578893;43.081231;151.405747
1;1;90.973343;43.081231;92.026284
1;1;45.491313;43.081231;36.447357
1;1;-20.706202;43.081231;64.295540
1;1;-12.779635;43.081231;135.673420
1;1;57.914815;43.081231;148.319648
1;1;90.094932;43.081231;84.116281
1;1;37.657047;43.081231;35.045918
1;1;-24.272360;43.081231;71.410473
1;1;-6.968537;43.081231;141.111333
