Type;ID;X;Y;Z
2;1;65.6542;0;0
2;1;-27.3218;0;59.6992
2;1;-42.9145;0;-49.6873
2;1;63.0392;0;-18.3448
2;1;-9.55269;0;64.9556
2;1;-55.0886;0;-35.7173
2;1;55.4026;0;-35.2283
2;1;8.97738;0;65.0376
2;1;-62.8744;0;-18.9021
2;1;43.3526;0;-49.3055
2;1;26.7923;0;59.9387
2;1;-65.6517;0;-0.581126
2;1;27.8491;0;-59.4551
2;1;42.473;0;50.0652
2;1;-63.1991;0;17.7861
2;1;10.1273;0;-64.8685
2;1;54.7703;0;36.2035
2;1;-55.7122;0;34.7365
2;1;-8.40136;0;-65.1145
2;1;62.7046;0;19.4579
2;1;-43.7873;0;48.9198
2;1;-26.2607;0;-60.1735
2;1;65.6439;0;1.16221
2;1;-28.3743;0;59.2062
2;1;-42.0282;0;-50.4392
2;1;63.3541;0;-17.226
2;1;-10.701;0;64.7763
2;1;-54.4477;0;-36.6869
2;1;56.0175;0;-34.242
2;1;7.82468;0;65.1863
2;1;-62.5299;0;-20.0121
2;1;44.2186;0;-48.5303
2;1;25.7271;0;60.4036
2;1;-65.6311;0;-1.7432
2;1;28.8973;0;-58.9528
2;1;41.5801;0;50.8092
2;1;-63.5041;0;16.6646
2;1;11.274;0;-64.679
2;1;54.1208;0;37.1674
2;1;-56.3184;0;33.7449
2;1;-7.24739;0;-65.253
2;1;62.3504;0;20.5648
2;1;-44.6464;0;48.137
2;1;-25.1914;0;-60.629
2;1;65.6131;0;2.32405
2;1;-29.4179;0;58.6947
2;1;-41.1287;0;-51.1752
2;1;63.6491;0;-16.1018
2;1;-11.846;0;64.5767
2;1;-53.7897;0;-37.6449
2;1;56.6149;0;-33.245
2;1;6.66953;0;65.3146
2;1;-62.1659;0;-21.1159
2;1;45.0707;0;-47.74
2;1;24.6538;0;60.8496
2;1;-65.5899;0;-2.90472
2;1;29.9363;0;-58.432
2;1;40.6741;0;51.5373
2;1;-63.7891;0;15.5378
2;1;12.4171;0;-64.4693
2;1;53.4544;0;38.1196
2;1;-56.9069;0;32.7426
2;1;-6.09115;0;-65.3711
2;1;61.9766;0;21.6653
2;1;-45.4915;0;47.3392
2;1;-24.1142;0;-61.0654
2;1;65.5617;0;3.48516
2;1;-30.4523;0;58.1647
2;1;-40.2164;0;-51.8953
2;1;63.9242;0;-14.9726
2;1;-12.9873;0;64.3569
2;1;-53.1149;0;-38.5912
2;1;57.1945;0;-32.2376
2;1;5.51229;0;65.4224
2;1;-61.7824;0;-22.213
2;1;45.9088;0;-46.9347
2;1;23.5728;0;61.2764
2;1;-65.5282;0;-4.06533
2;1;30.966;0;-57.8929
2;1;39.7555;0;52.2492
2;1;-64.0542;0;14.4062
2;1;13.5564;0;-64.2394
2;1;52.7713;0;39.0599
2;1;-57.4776;0;31.7301
2;1;-4.933;0;-65.4686
2;1;61.5833;0;22.759
2;1;-46.3224;0;46.5265
2;1;-23.0295;0;-61.4827
2;1;65.4897;0;4.64518
2;1;-31.4772;0;57.6165
2;1;-39.2914;0;-52.5991
2;1;64.1792;0;-13.8387
2;1;-14.1245;0;64.1169
2;1;-52.4235;0;-39.5254
2;1;57.7562;0;-31.2201
2;1;4.35333;0;65.5097
2;1;-61.3795;0;-23.3032
2;1;46.7324;0;-46.1146
2;1;22.4844;0;61.6841
2;1;-65.446;0;-5.22467
2;1;31.9859;0;-57.3357
2;1;38.8243;0;52.9448
2;1;-64.2992;0;13.2701
2;1;14.6915;0;-63.9894
2;1;52.0716;0;39.9879
2;1;-58.0303;0;30.7077
2;1;-3.77331;0;-65.5457
2;1;61.1708;0;23.8456
2;1;-47.1388;0;45.6992
2;1;-21.9375;0;-61.8807
2;1;65.3972;0;5.80375
2;1;-32.4922;0;57.0503
2;1;-38.3542;0;-53.2864
2;1;64.4141;0;-12.7004
2;1;-15.2573;0;63.8568
2;1;-51.7156;0;-40.4472
2;1;58.2998;0;-30.1929
2;1;3.193;0;65.5765
2;1;-60.9573;0;-24.3861
2;1;47.5414;0;-45.2802
2;1;21.3889;0;62.0725
2;1;-65.3433;0;-6.38237
2;1;32.9959;0;-56.7605
2;1;37.881;0;53.6237
2;1;-64.524;0;12.1298
2;1;15.8219;0;-63.7193
2;1;51.3555;0;40.9034
2;1;-58.5648;0;29.6756
2;1;-2.61243;0;-65.6022
2;1;60.7391;0;24.9247
2;1;-47.9403;0;44.8576
2;1;-20.8387;0;-62.2594
2;1;65.2842;0;6.9605
2;1;-33.497;0;56.4662
2;1;-37.4049;0;-53.9569
2;1;64.6288;0;-11.5582
2;1;-16.3853;0;63.5767
2;1;-50.9915;0;-41.3563
2;1;58.8252;0;-29.1561
2;1;2.03166;0;65.6228
2;1;-60.5161;0;-25.4613
2;1;48.3355;0;-44.4315
2;1;20.2868;0;62.4414
2;1;-65.2201;0;-7.53807
2;1;33.9955;0;-56.1675
2;1;36.9258;0;54.2859
2;1;-64.7286;0;10.9857
2;1;16.9474;0;-63.4292
2;1;50.6234;0;41.8061
2;1;-59.0809;0;28.6343
2;1;-1.45074;0;-65.6382
2;1;60.2884;0;25.996
2;1;-48.7269;0;44.0019
2;1;-19.7333;0;-62.6185
2;1;65.1508;0;8.11506
2;1;-34.4913;0;55.8644
2;1;-36.4439;0;-54.6106
2;1;64.8233;0;-10.4123
2;1;-17.5081;0;63.2767
2;1;-50.2514;0;-42.2525
2;1;59.3321;0;-28.1102
2;1;0.869696;0;65.6485
2;1;-60.0559;0;-26.5286
2;1;49.1145;0;-43.5689
2;1;19.1783;0;62.7907
2;1;-65.0764;0;-8.69141
2;1;34.9844;0;-55.5569
2;1;35.9591;0;54.9311
2;1;-64.9129;0;9.83812
2;1;18.0675;0;-63.1193
2;1;49.8754;0;42.6957
2;1;-59.5786;0;27.5839
2;1;-0.288587;0;-65.6536
2;1;59.8187;0;27.0591
2;1;-49.4982;0;43.1325
2;1;-18.6217;0;-62.958
2;1;64.9969;0;9.26708
2;1;-35.4748;0;55.2451
2;1;-35.4715;0;-55.2472
2;1;64.9975;0;-9.26317
2;1;-18.6255;0;62.9569
2;1;65.6115;2.36889;0
2;1;-27.304;2.36889;59.6604
2;1;62.9982;2.36889;-18.3329
2;1;-59.7806;2.36889;27.0397
2;1;-62.8335;2.36889;-18.8898
2;1;65.0343;2.36889;-8.68379
2;1;-55.676;2.36889;34.7139
2;1;-64.7808;2.36889;-10.4075
2;1;-42.0008;2.36889;-50.4063
2;1;-60.2499;2.36889;25.9772
2;1;-54.4122;2.36889;-36.663
2;1;1.45177;2.36889;-65.5954
2;1;59.0416;2.36889;28.6174
2;1;-16.9344;2.36889;-63.3884
2;1;65.1778;2.36889;-7.5312
2;1;-48.3027;2.36889;-44.404
2;1;-2.03232;2.36889;65.58
2;1;16.3727;2.36889;63.5358
2;1;-29.3988;2.36889;58.6564
2;1;-65.2419;2.36889;6.954
2;1;47.9078;2.36889;44.8298
2;1;56.578;2.36889;-33.2234
2;1;-15.8097;2.36889;-63.6783
2;1;64.4816;2.36889;12.1238
2;1;-65.5472;2.36889;-2.90283
2;1;-47.5091;2.36889;-45.2521
2;1;60.9184;2.36889;-24.3684
2;1;53.4196;2.36889;38.0948
2;1;-58.261;2.36889;-30.1749
2;1;61.9362;2.36889;21.6512
2;1;-30.4325;2.36889;58.1268
2;1;-65.3548;2.36889;5.798
2;1;63.8825;2.36889;-14.9628
2;1;-52.0389;2.36889;39.9603
2;1;-61.7421;2.36889;-22.1986
2;1;-65.4856;2.36889;-4.06269
2;1;30.9458;2.36889;-57.8552
2;1;39.7296;2.36889;52.2152
2;1;13.5476;2.36889;-64.1976
2;1;14.1134;2.36889;64.0756
2;1;39.2674;2.36889;-52.5636
2;1;64.1374;2.36889;-13.8297
2;1;-14.1153;2.36889;64.0751
2;1;-52.3893;2.36889;-39.4997
2;1;46.702;2.36889;-46.0846
2;1;-23.5593;2.36889;61.2358
2;1;14.6819;2.36889;-63.9477
2;1;-5.51067;2.36889;65.3797
2;1;53.0815;2.36889;-38.5645
2;1;-47.1081;2.36889;45.6694
2;1;24.1004;2.36889;-61.0249
2;1;-61.9368;2.36889;21.6493
2;1;6.08915;2.36889;-65.3283
2;1;-53.4208;2.36889;38.0931
2;1;32.9744;2.36889;-56.7235
2;1;15.8116;2.36889;-63.6778
2;1;-56.577;2.36889;-33.2251
2;1;-2.61073;2.36889;-65.5595
2;1;-47.9091;2.36889;44.8284
2;1;-65.5704;2.36889;2.32056
2;1;-16.3746;2.36889;63.5353
2;1;7.24464;2.36889;-65.2103
2;1;58.7869;2.36889;-29.1371
2;1;-60.4767;2.36889;-25.4448
2;1;65.5884;2.36889;-1.74008
2;1;-59.0425;2.36889;28.6156
2;1;54.4134;2.36889;-36.6613
2;1;28.3541;2.36889;59.1685
2;1;-34.4688;2.36889;55.828
2;1;64.7811;2.36889;-10.4055
2;1;55.6749;2.36889;34.7156
2;1;49.0825;2.36889;-43.5405
2;1;-27.8292;2.36889;-59.4172
2;1;49.843;2.36889;42.6679
2;1;59.7798;2.36889;27.0415
2;1;27.3022;2.36889;59.6612
2;1;27.3058;2.36889;-59.6595
2;1;65.462;5.02007;0
2;1;-42.7888;5.02007;-49.5418
2;1;0.289715;5.02007;-65.4614
2;1;26.7139;5.02007;59.7632
2;1;-34.8803;5.02007;-55.3953
2;1;54.61;5.02007;36.0975
2;1;-43.6591;5.02007;48.7766
2;1;-26.1839;5.02007;-59.9974
2;1;63.1686;5.02007;-17.1756
2;1;-60.1127;5.02007;25.9181
2;1;1.44846;5.02007;-65.446
2;1;-50.4765;5.02007;41.6822
2;1;25.6518;5.02007;60.2268
2;1;-63.3182;5.02007;16.6158
2;1;-2.02769;5.02007;65.4306
2;1;-64.4393;5.02007;-11.5263
2;1;65.421;5.02007;2.31724
2;1;20.7795;5.02007;-62.0765
2;1;-60.562;5.02007;24.8499
2;1;44.9388;5.02007;-47.6002
2;1;29.8487;5.02007;-58.2609
2;1;40.5551;5.02007;51.3864
2;1;-58.1282;5.02007;-30.1062
2;1;38.2435;5.02007;-53.1292
2;1;46.9994;5.02007;45.5668
2;1;5.49616;5.02007;65.2309
2;1;45.7744;5.02007;-46.7973
2;1;-38.7123;5.02007;52.7886
2;1;-63.8667;5.02007;14.364
2;1;52.6168;5.02007;38.9455
2;1;14.0812;5.02007;63.9296
2;1;-22.9621;5.02007;-61.3027
2;1;46.1854;5.02007;46.3917
2;1;57.3084;5.02007;31.639
2;1;46.5956;5.02007;-45.9796
2;1;-23.5056;5.02007;61.0963
2;1;-57.0261;5.02007;-32.145
2;1;40.1002;5.02007;-51.7422
2;1;65.2058;5.02007;5.78676
2;1;-61.7958;5.02007;21.6
